Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
65481,30YLyzfEjMQsXj4ZFslAmT,BTS,MAP OF THE SOUL : 7,Make It Right,63,226321,False,0.639,0.706,7,-7.874,1,0.448,0.0104,0.0,0.132,0.259,105.782,4,1
65482,7HYJqAMbKDJYRyEfUGOCBB,BTS,Love Yourself 結 'Answer',I'm Fine,68,240339,False,0.511,0.84,11,-2.781,0,0.103,0.00852,0.0,0.346,0.303,87.605,4,1
65483,3dDEqZAgmnMGeTh8sRueI4,Alka Yagnik;Kumar Sanu,Phool Aur Kaante (Original Motion Picture Soundtrack),Dheere Dheere Pyar Ko,51,328640,False,0.533,0.451,9,-10.446,0,0.0317,0.729,0.000251,0.331,0.801,120.553,3,1
65484,5EgYDyMDCi8X0zDydTF7Rb,BTS,BTS WORLD (Original Soundtrack),Heartbeat (BTS World Original Soundtrack),66,253303,False,0.437,0.716,5,-4.306,1,0.05,0.39,0.0,0.208,0.307,170.094,4,1
65485,3dn1dBimUAxhJtXnzljrWO,Yuvan Shankar Raja;Shweta Mohan,Pattiyal (Original Motion Picture Soundtrack),Yedhedo Ennangal,50,256831,False,0.753,0.915,10,-7.246,0,0.065,0.0475,0.00158,0.0561,0.95,80.015,4,1
65486,3sls5U5570lGpLiEKTpMGl,Anuradha Paudwal,Aarti-Om Jai Jagdish Hare,Jai Ganesh Deva,52,271158,False,0.667,0.768,1,-7.133,1,0.105,0.484,0.0,0.662,0.741,134.949,3,1
65487,1PSz9VCtLOo4sgcFluNMPu,Vijay Antony;Sangeetha Rajeshwaran,Velayudham (Original Motion Picture Soundtrack),Mayam Seidhayo,50,254653,False,0.786,0.659,2,-7.447,0,0.0289,0.433,0.00109,0.0997,0.951,135.449,4,1
65488,4o3Ao6wY5fbJR32fQKabfQ,BTS,The Most Beautiful Moment in Life: Young Forever,Dope,64,240020,False,0.579,0.896,10,-2.781,0,0.225,0.0272,1.02e-06,0.352,0.678,153.991,4,1
65489,14FlUUB2fyxHFLQ7PYGrqp,Yuvan Shankar Raja,Kedi Billa Killadi Ranga (Original Motion Picture Soundtrack),Sudasuda Thooral,50,306506,False,0.718,0.729,3,-5.458,0,0.0294,0.452,0.0117,0.0887,0.274,119.987,4,1
65490,24nK8tW7Pt3Inh2utttuoG,MAMAMOO,reality in BLACK,HIP,71,195306,False,0.782,0.731,3,-4.581,0,0.143,0.0376,3.15e-05,0.0956,0.824,138.032,4,1
65491,1fzAokzOONl4XEPUFoammu,Alka Yagnik;Arijit Singh,Loveholic Arijit Singh,"Agar Tum Saath Ho (From ""Tamasha"")",52,341054,False,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,4,1
65492,0TdWVbcerMAcvljXrl9gpG,BTS,BE,Stay,67,204800,False,0.582,0.693,6,-5.048,1,0.0465,0.114,0.0,0.13,0.341,125.904,4,1
65493,6XeJ4zrJoEGr3jbgO6duJl,Yuvan Shankar Raja;Sadhana Sargam,Baana Kaathadi (Original Motion Picture Soundtrack),En Nenjil,50,305333,False,0.681,0.658,8,-8.856,1,0.0444,0.633,0.00262,0.16,0.585,144.857,4,1
65494,39uStmR57jzQn1faGRpMos,Yuvan Shankar Raja,Thulluvadho Ilamai,Idhu Kaadhala,49,271746,False,0.721,0.584,0,-12.328,0,0.0486,0.0798,0.00221,0.682,0.536,132.972,4,1
65495,1jostbOkEqtpldYbXICP7k,Anuradha Paudwal;Kumar Sanu,Ultimate Romantic Duet - Kumar Sanu & Anuradha Paudwal,"Dheere Dheere Se Meri Zindagi Mein Aana (From ""Aashiqui"")",52,329640,False,0.477,0.636,8,-8.334,0,0.0356,0.865,0.00226,0.208,0.707,84.547,4,1
65496,2Hdoffi3Ynk12njFM3OT2T,Ilaiyaraaja;K. J. Yesudas,Rettai Vaal Kuruvi (Original Motion Picture Soundtrack),Raja Raja Chozhan,51,274800,False,0.509,0.331,0,-13.662,0,0.0451,0.76,0.000105,0.0781,0.826,155.917,3,1
65497,45LZkeAJNMpiMCCBcb2sep,Yuvan Shankar Raja;Mukesh;Priyadharshini,Silambattam (Original Motion Picture Soundtrack),Where Is the Party,51,318506,False,0.55,0.92,1,-4.057,1,0.0564,0.0159,0.000927,0.212,0.668,135.805,4,1
65498,0ggtoVGwW9HerJzpnjV100,Ilaiyaraaja;S. Janaki,Ooru Vittu Ooru Vandhu (Original Motion Picture Soundtrack),Sorgame Endralum,51,291500,False,0.639,0.737,9,-5.026,1,0.0327,0.788,0.0737,0.283,0.719,120.773,4,1
65499,6X9DNG2WR3IclfneGurU0T,BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""","Kiss and Make Up - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",59,190500,False,0.65,0.697,0,-9.582,0,0.272,0.13,0.0,0.862,0.551,99.771,4,1
65500,3r44Otr6SVUja3SYsCuhVY,Izzamuzzic;Julien Marchal,Shootout (Sped Up),Shootout (Sped Up),76,242142,False,0.684,0.605,10,-8.678,0,0.0634,0.216,0.941,0.103,0.768,104.647,4,1
65501,0Bph99neebTJZ6rsIhd0sN,Jubin Nautiyal;Palak Muchhal,Kaabil,Kaabil Hoon,50,314062,False,0.662,0.873,11,-3.927,1,0.0489,0.043,1.71e-06,0.338,0.532,89.972,4,1
65502,2e3cJdJ8xWwydl8JIYlCqB,WayV,Love Talk (English Version),Love Talk - English Version,69,232150,False,0.751,0.719,6,-5.198,0,0.0373,0.142,0.0,0.148,0.437,98.01,4,1
65503,1MX0g22bQkr9HDVe37fLnN,BTS,Love Yourself 轉 'Tear',134340,70,230063,False,0.665,0.687,11,-6.466,0,0.0547,0.155,9.28e-05,0.173,0.651,106.023,4,1
65504,5TjAp8EJymjvgEBkxSnENo,Jubin Nautiyal;Palak Muchhal;Sanjeev Darshan,"Dhadkan (From ""Amavas"")","Dhadkan (From ""Amavas"")",50,217965,False,0.452,0.484,2,-5.88,0,0.031,0.75,0.0,0.141,0.198,71.558,4,1
65505,7rjFYm6THGNETjg3vb1Tof,Jubin Nautiyal;Rashmi Virag;Meet Bros.,Wafa Na Raas Aayee,Wafa Na Raas Aayee,50,288152,False,0.641,0.869,2,-4.024,0,0.0452,0.559,0.0,0.0782,0.558,98.03,4,1
65506,0VES0jpNQEdRpD31gYDIMe,Yoon Mirae;BIBI,Street Man Fighter Original Vol.3 (Mission by Rank),LAW (Prod. Czaer),72,189373,False,0.756,0.9,2,-4.428,1,0.0843,0.00857,0.000111,0.237,0.55,128.054,4,1
65507,1KfclPhKuX3iFTUHfeE8kX,Jubin Nautiyal,Marjaavaan,Tum Hi Aana (Sad Version),50,83169,False,0.501,0.168,4,-9.675,0,0.0313,0.944,0.0,0.118,0.131,79.968,4,1
65508,27zrFrtUtWl2urlvjOn5xc,Loco;Punch,"Moonlovers - Scarlet Heart Ryeo (Original Television Soundtrack), Pt. 2",Say Yes,68,218897,False,0.696,0.778,1,-4.653,0,0.0585,0.352,0.0,0.329,0.41,94.996,4,1
65509,1rLkzFZdokhx6Wcs80uvnw,BTS,Love Yourself 結 'Answer',Dimple,61,196776,False,0.612,0.844,5,-4.694,0,0.0757,0.14,0.0,0.289,0.652,134.872,4,1
65510,35sE2Ehvd1GzBzAIC0zFIu,Stray Kids,Street Man Fighter Original Vol.4 (Crew Songs),HEYDAY (Prod. Czaer),74,144773,False,0.892,0.808,2,-3.343,1,0.156,0.0335,0.0,0.0363,0.701,137.97,4,1
65511,54azQnjuDYDFfImXimGFsA,BTS;Nicki Minaj,Love Yourself 結 'Answer',IDOL,64,260233,False,0.708,0.857,6,-3.394,0,0.0827,0.00219,0.0,0.103,0.449,126.051,4,1
65512,0kTkexa9RHtmohQud0ClEE,Jubin Nautiyal;Asees Kaur;Keshav Anand,Khuda Haafiz - Chapter 2 Agni Pariksha (Original Motion Picture Soundtrack),Chaiyaan Mein Saiyaan Ki,50,245624,False,0.363,0.448,1,-8.595,1,0.0348,0.716,0.0,0.108,0.424,143.711,4,1
65513,1EKvufWHnlZbGZGMDg3NYR,Dhanush;Vivek - Mervin,"Chill Bro (From ""Pattas"")","Chill Bro (From ""Pattas"")",50,239989,False,0.73,0.904,7,-4.223,1,0.247,0.18,0.000348,0.121,0.464,160.07,4,1
65514,2oBMZYteeO8DyXV9gDx6Za,Red Velvet,‘The ReVe Festival 2022 - Feel My Rhythm’,Feel My Rhythm,75,210253,False,0.412,0.94,1,-2.171,1,0.215,0.0648,0.0,0.358,0.423,157.964,4,1
65515,5Wkp9UUUbiDMR5e0toF6KN,Alka Yagnik;Kumar Sanu,Kasoor,Mohabbat Ho Na Jaye - Dekha Jo Tumko,50,395560,False,0.515,0.629,3,-8.402,1,0.0345,0.495,7.65e-05,0.0779,0.476,139.905,4,1
65516,1YO4xJXhh9A1Feg9k8xuy2,BTS,Love Yourself 轉 'Tear',Paradise,68,211223,False,0.551,0.828,5,-5.523,1,0.352,0.214,0.0,0.0571,0.928,139.662,4,1
65517,2j1Es5qEl4pD8GEe2WsYgP,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',Darl+ing,70,176560,False,0.519,0.695,0,-4.861,1,0.0812,0.299,0.0,0.43,0.515,95.384,4,1
65518,3zmrdOtnOogqLllz26WLZ3,ATEEZ,ZERO : FEVER Part.3,Deja Vu,69,196670,False,0.692,0.835,6,-4.978,0,0.0628,0.0517,0.0,0.134,0.566,80.017,4,1
65519,4HxVweMysEnuYxy3gkFtKk,BLACKPINK,SQUARE UP,Really,63,197789,False,0.696,0.881,1,-2.082,1,0.104,0.0235,0.0,0.277,0.947,142.019,4,1
65520,5OOCeCAdjJktp5byLSckoB,Alka Yagnik;Udit Narayan,Kasoor,Zindagi Ban Gaye Ho Tum,50,336973,False,0.363,0.797,5,-9.68,1,0.0577,0.596,7.53e-06,0.168,0.735,77.67,4,1
65521,1397xY0RVupbWpMaFhyLf8,Anuradha Paudwal;Udit Narayan,Beta,Dhak Dhak Karne Laga,50,320386,False,0.813,0.571,7,-9.816,1,0.133,0.752,3.93e-06,0.0692,0.918,131.318,4,1
65522,1rqb2FCXVn2HNL1afJEnTr,TOMORROW X TOGETHER,The Dream Chapter: MAGIC,9 and Three Quarters (Run Away),69,211866,False,0.639,0.756,1,-4.42,1,0.0606,0.0055,0.0,0.13,0.531,128.931,4,1
65523,0Uju0OCAsVwlNSY0mQlGTb,Jagjit Singh,Kaifi Azmi Ki Kalam Se,Tum Itna Jo Muskura Rahe Ho,50,321311,False,0.375,0.331,4,-12.649,1,0.0322,0.35,1.46e-05,0.178,0.593,171.356,4,1
65524,5nCwjUUsmBuNZKn9Xu10Os,IU,IU 5th Album 'LILAC',Celebrity,68,195546,False,0.73,0.784,9,-2.62,1,0.0691,0.191,0.0,0.0956,0.673,99.995,4,1
65525,47tnvWm6X4SopmU3KCGl22,Alka Yagnik;S. P. Balasubrahmanyam,Saajan (Original Motion Picture Soundtrack),Dekha Hai Pehli Baar,50,373186,False,0.329,0.515,9,-11.252,0,0.0431,0.196,3.13e-06,0.0512,0.961,176.143,3,1
65526,0Rl04KI0zAZAbS9WbUKj1F,BLACKPINK,BORN PINK,Yeah Yeah Yeah,63,178923,False,0.732,0.555,1,-7.902,0,0.034,0.00522,4.65e-06,0.0586,0.65,124.011,4,1
65527,1exxGxUMlJWD1h9YcE9YZH,TOMORROW X TOGETHER,minisode 2: Thursday's Child,Opening Sequence,71,177976,False,0.609,0.64,3,-5.61,0,0.0539,0.167,0.0,0.0959,0.442,145.199,4,1
65528,4EWCkL6rAYxOUvXLtcWfKI,Jagjit Singh,Prem Geet,Hothon Se Chhu Lo Tum - From Prem Geet,50,294066,False,0.572,0.383,0,-10.937,1,0.0259,0.79,7.04e-05,0.0857,0.592,99.047,4,1
65529,7cgWWkpUaS94xoWI8lMGiI,BTS,MAP OF THE SOUL : PERSONA,Jamais Vu,67,227275,False,0.608,0.47,8,-6.73,1,0.0428,0.226,0.0,0.0963,0.241,81.0,4,1
65530,3b6jCDqWdQPPeNh7xxnaxl,Yuvan Shankar Raja;Sadhana Sargam,April Madhathil (Original Motion Picture Soundtrack),Poi Solla,49,302986,False,0.72,0.696,5,-8.18,0,0.0341,0.00907,0.000145,0.186,0.635,125.004,4,1
65531,5sDm6BsZKeC8YwLcbdRVus,Vidyasagar;Rajalakshmi,Kuruvi,Palaanadhu Palaanadhu,49,251333,False,0.769,0.954,7,-3.767,1,0.0742,0.0143,0.0107,0.0853,0.682,128.951,4,1
65532,3VN74YiIjtY5ouKahBjmRX,BLACKPINK,Kill This Love,Kick It,63,191225,False,0.765,0.787,1,-3.647,0,0.0445,0.0156,0.0,0.0736,0.381,124.949,4,1
65533,6TLV6M2ZYR450HacvZCXik,Yuvan Shankar Raja;Sanjith Hegde,Coffee With Kadhal (Original Motion Picture Soundtrack),Hi Hello,49,230191,False,0.719,0.812,1,-7.493,0,0.0421,0.296,7.81e-06,0.0892,0.684,119.996,4,1
65534,20UvuxJ3vf2aDJjaNpgZZt,Alka Yagnik,Kuch Kuch Hota Hai,Kuch Kuch Hota Hai - Sad,52,87733,False,0.229,0.327,7,-14.188,1,0.0432,0.707,0.0014,0.0654,0.122,146.384,4,1
65535,74thpRSaW8Yc2yFZgVHXNd,Dhanush;Arivu,Kollywood Party Anthem,"Polladha Ulagam (From ""Maaran"")",0,235447,False,0.73,0.771,1,-8.041,1,0.221,0.023,0.000128,0.142,0.628,135.972,4,1
65536,5lzXJ97yP3Tc64MFgc8Mrs,Jubin Nautiyal;Dhvani Bhanushali;Payal Dev,"Tum Hi Aana (Duet Version) [From ""Marjaavaan""]","Tum Hi Aana (Duet Version) [From ""Marjaavaan""]",50,248550,False,0.419,0.266,4,-12.62,0,0.0298,0.757,0.0,0.121,0.302,89.752,4,1
65537,453W8V5Ynwn6Tr28KuOwsO,BTS,Love Yourself 結 'Answer',Anpanman,60,232966,False,0.813,0.876,1,-2.92,0,0.0922,0.024,0.0,0.287,0.757,98.989,4,1
65538,1CWC107N5c6KkDRXvY2VtB,Alka Yagnik;Udit Narayan,Gadar Ek Prem Katha,Udja Kale Kawan - Marriage,50,301087,False,0.718,0.699,1,-6.155,1,0.0357,0.465,0.0,0.119,0.793,139.079,4,1
65539,2lcu8WfAs8qw8crZf4ybRi,Alka Yagnik,My Best Collection - Alka Yagnik,"Too Shayar Hai Main Teri Shayari (From ""Saajan"")",51,389906,False,0.489,0.739,2,-9.743,1,0.036,0.602,4.25e-06,0.0427,0.692,117.955,4,1
65540,3ejAkJLWQSEJDqDXxK3efB,EVERGLOW,reminiscence,DUN DUN,68,192280,False,0.692,0.881,11,-2.563,0,0.0461,0.0457,4.45e-06,0.146,0.432,103.053,4,1
65541,37Ctz6MOHM2thzNIOMo7Z0,Dreamcatcher,[Dystopia : Lose Myself],BOCA,64,189546,False,0.683,0.947,8,-1.717,0,0.064,0.00632,7.34e-05,0.123,0.67,100.024,4,1
65542,089PFeXotzDLNQz9NCk6pF,BTS,2 Cool 4 Skool,No More Dream,66,222066,False,0.438,0.864,2,-5.185,1,0.47,0.0118,1.66e-06,0.431,0.594,167.898,4,1
65543,0zzRxtfO5FGxKdqq4OKmlw,BTS,Dark & Wild,Danger,66,245140,False,0.738,0.868,1,-3.363,1,0.0702,0.000907,0.000209,0.275,0.377,111.991,4,1
65544,2LVw2bIK99go1NdD77dUCW,BTS,MAP OF THE SOUL : 7,Outro : Ego,66,196198,False,0.808,0.903,0,-3.106,1,0.0957,0.0121,0.000248,0.0993,0.473,116.988,4,1
65545,1vKbVB1nOAVxUtqmNAstLw,Yuvan Shankar Raja;Sriram Parthasarathy,Thangameenkal (Original Motion Picture Soundtrack),Aanandha Yaazhai,49,217000,False,0.768,0.335,10,-8.132,1,0.0378,0.784,0.0,0.105,0.65,120.011,1,1
65546,2R1R0N5CC2VMinXync9CgA,Yuvan Shankar Raja;Shankar Mahadevan,Arrambam (Original Motion Picture Soundtrack),Adadada Arrambame,49,227000,False,0.648,0.749,5,-7.734,0,0.191,0.0175,1.43e-05,0.0413,0.682,150.027,4,1
65547,72L76gSR9yAkjSRlsj15Sz,Ilaiyaraaja;Ramya NSK,Neethaane En Ponvasantham (Original Motion Picture Soundtrack),Sattru Munbu,49,357560,False,0.534,0.399,10,-8.84,1,0.0267,0.81,0.000603,0.171,0.212,108.883,4,1
65548,2EFMxVVT7hykww7WqBnLEs,Kamal Haasan;S. Janaki,Michael Madana Kama Rajan (Original Motion Picture Soundtrack),Sundhari Neeyum Sundharan Njanum,49,315010,False,0.831,0.368,4,-10.158,1,0.0353,0.956,0.215,0.158,0.696,112.882,4,1
65549,6HUBMSP66XE9nWMoMYhqo1,Yuvan Shankar Raja,Kazhugoo (Original Motion Picture Soundtrack),Paathagathi Kannupattu,49,270813,False,0.836,0.541,3,-7.134,0,0.0374,0.666,0.0132,0.0867,0.452,142.358,3,1
65550,1S7ca5mJlpHn7GCE88jejz,Izzamuzzic;Julien Marchal,Shootout (Slowed + Reverb),Shootout (Slowed + Reverb),67,140142,False,0.722,0.543,2,-9.789,0,0.0692,0.355,0.411,0.0963,0.315,137.143,4,1
65551,3A4FRzgve9BjfKbvVXRIFO,RADWIMPS,Your Name.,Sparkle - movie ver.,66,537653,False,0.372,0.426,11,-8.421,1,0.0339,0.687,0.00784,0.109,0.287,123.993,4,1
65552,2MbdDtCv5LUVjYy9RuGTgC,Jack Harlow;Tory Lanez;DaBaby;Lil Wayne,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",76,227478,True,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,4,1
65553,5i5uxOKfjnMA2Yl3Sbke6D,Jagjit Singh,Hey Ram Hey Ram,Hey Ram Hey Ram Shree Ram Dhun,49,1613160,False,0.586,0.411,0,-11.425,1,0.0249,0.741,0.0,0.176,0.683,91.57,4,1
65554,68Y2Q0KVgYzDUZx4xZcwbW,Jubin Nautiyal;Payal Dev,Meri Tarah,Meri Tarah,49,290037,False,0.536,0.857,11,-4.574,0,0.044,0.354,3.82e-06,0.079,0.568,89.652,4,1
65555,5RV8PjHniE101mZtug4Kpu,Alka Yagnik;Hariharan,Khamoshi- The Musical,Bahon Ke Darmiyan - Khamoshi - The Musical / Soundtrack Version,49,409026,False,0.596,0.437,9,-11.855,1,0.0337,0.378,1.52e-05,0.139,0.446,108.721,4,1
65556,3lhpuZdgqKdcX0WocldP8e,Siddhi Ture,Koliwada Jhingla,Koliwada Jhingla,47,227606,False,0.737,0.902,5,-3.716,1,0.0607,0.464,0.000145,0.032,0.946,129.681,3,1
65557,4gkqGoKI311ayrtcvYaFTz,Jubin Nautiyal;Neeti Mohan,Romantic Hits By Jubin Nautiyal,"Bawara Mann (From ""Jolly Ll.B 2"")",49,216073,False,0.476,0.454,8,-8.334,1,0.0255,0.678,0.00175,0.313,0.344,84.991,4,1
65558,0hxeouHqP3qzpTHerA7ha2,BTS,BE,Dis-ease,69,239722,False,0.731,0.845,8,-5.352,1,0.132,0.0132,0.0,0.0782,0.484,101.085,4,1
65559,5RBH8ypFAj5HTZTPRpI1XL,BLACKPINK,SQUARE UP,See U Later,62,198866,False,0.74,0.926,9,-3.965,0,0.112,0.0376,0.0,0.582,0.571,106.987,4,1
65560,4i30bfijYLfbwenXLE2R4Q,Sangeetha Rajeev,Nee Hinga Nodabyada,Nee Hinga Nodabyada,47,240689,False,0.654,0.697,1,-5.242,0,0.0974,0.441,3.28e-05,0.126,0.556,173.973,4,1
65561,3KD82UwQKkD3wg1uwH9Y3L,Yuvan Shankar Raja;Prithivee,"Agalaathey (From ""Nerkonda Paarvai"")",Agalaathey,49,276262,False,0.695,0.666,5,-5.269,1,0.031,0.0476,0.000294,0.107,0.426,150.024,4,1
65562,5UllzucVnT1jpCcpMdKktX,Vidyasagar;Unni Menon;Srivarthini,Alli Thantha Vaanam (Original Motion Picture Soundtrack),Kannalay Miya Miya,48,294013,False,0.736,0.621,9,-10.582,0,0.057,0.0375,0.0029,0.249,0.608,137.344,4,1
65563,1OqDvYVDhJyFZny7XlfIyZ,BTS,FACE YOURSELF,Let Go,66,299706,False,0.558,0.863,4,-3.53,1,0.178,0.17,0.0,0.289,0.388,173.908,4,1
65564,2EG7WoRvVEb1LcAq0n8qME,Alka Yagnik;Kumar Sanu,Raja Hindustani (Original Motion Picture Soundtrack),Pucho Zara Pucho,50,371666,False,0.59,0.783,0,-11.708,0,0.0433,0.713,0.116,0.4,0.74,120.515,4,1
65565,5QGooKayQPVZMUDc8Qt3Dm,SEVENTEEN,Heng:garæ,Left & Right,70,201773,False,0.726,0.829,6,-3.876,0,0.111,0.146,0.0,0.0916,0.95,149.994,4,1
65566,6AOrC7t2WS5ykYcnoHpiS2,TOMORROW X TOGETHER,minisode 2: Thursday's Child,Lonely Boy (The tattoo on my ring finger),71,168751,False,0.666,0.639,2,-5.245,0,0.131,0.24,0.0,0.0928,0.505,144.881,4,1
65567,3omvXShuRPM3zbDpWYqf5g,TWICE,MORE & MORE,MORE & MORE,68,199653,False,0.739,0.841,5,-4.162,1,0.06,0.0312,0.0,0.173,0.562,106.99,4,1
65568,6a0gRYXKK0YU69cXaB2RrK,BTS,Love Yourself 結 'Answer',FAKE LOVE,61,242333,False,0.557,0.719,2,-4.515,0,0.0371,0.00267,0.0,0.306,0.345,77.502,4,1
65569,5YtLIhAuPcNLkfHZto0MVV,Yuvan Shankar Raja;Dhanush;Dhee,Maari 2 (Original Motion Picture Soundtrack),Rowdy Baby,48,281440,False,0.67,0.702,10,-8.192,0,0.198,0.285,0.00295,0.16,0.586,176.977,3,1
65570,6epkXOG46GPPYhsp1OQscE,Alka Yagnik;Udit Narayan;Kumar Sanu,Dil Ka Rishta (Original Motion Picture Soundtrack),Dil Ka Rishta,50,304000,False,0.655,0.743,5,-5.171,1,0.0349,0.542,5.66e-06,0.0781,0.735,113.039,4,1
65571,0H1Uhrit1CxZzGBgsAz4at,Yuvan Shankar Raja;Dharan Kumar,Rasaathi Nenja (Madras Gig Season 2),Rasaathi Nenja - Madras Gig Season 2,48,287045,False,0.618,0.544,6,-6.336,1,0.0475,0.557,0.0,0.0746,0.322,91.999,4,1
65572,4OtsWdxJzYyd8OfmRwqRTA,Charan Raj;MC Vickey;Aditi Sagar;Chandan Shetty;Sharmila;Yuva Rajkumar,"Trademark (From ""James - Kannada"")","Trademark (From ""James - Kannada"")",47,239530,False,0.806,0.685,0,-9.635,1,0.244,0.159,4.22e-05,0.33,0.873,96.943,4,1
65573,1t2qYCAjUAoGfeFeoBlK51,aespa,Black Mamba,Black Mamba,70,174933,False,0.52,0.915,2,-2.862,1,0.103,0.0618,0.000946,0.0856,0.5,90.069,4,1
65574,69WpV0U7OMNFGyq8I63dcC,ENHYPEN,BORDER : DAY ONE,Given-Taken,71,183090,False,0.631,0.649,8,-4.939,0,0.0377,0.17,0.0,0.321,0.459,108.07,4,1
65575,18i1q3iqyO87q0PwOWgw1C,Alka Yagnik;Kumar Sanu,Bollywood Melody Queen (Alka Yagnik),"Dil Kehta Hai (From ""Akele Hum Akele Tum"")",49,415666,False,0.388,0.405,4,-10.56,0,0.0309,0.565,2.58e-05,0.0709,0.475,80.017,4,1
65576,4b3rGL8LDSkbARUUA20136,Stray Kids,ODDINARY,VENOM,71,194840,False,0.812,0.807,9,-3.354,1,0.339,0.11,0.0,0.211,0.4,136.979,4,1
65577,2On611HXKQAbaYkuc4NQAm,j-hope,Jack In The Box,Pandora's Box,68,156291,False,0.785,0.807,0,-3.877,1,0.178,0.198,0.0,0.326,0.228,96.981,4,1
65578,1zZTvax6SvPuoudxmfZfqV,Yuvan Shankar Raja;Naresh Iyer,Samar (Original Motion Picture Soundtrack),Azhagho Azhaghu,48,290693,False,0.83,0.603,0,-4.819,0,0.0374,0.395,0.0,0.0415,0.789,108.039,4,1
65579,7om4LRoSct9hiMPo0fPn7m,BTS,MAP OF THE SOUL : 7,Interlude : Shadow,67,259821,False,0.384,0.798,9,-6.439,0,0.434,0.115,0.0,0.181,0.146,149.854,4,1
65580,0e8TvtwBMmh89JHJrLdPB8,Ilaiyaraaja;M. M. Manasi,"Maari’s Aanandhi (From ""Maari 2"" Original Motion Picture Soundtrack)",Maaris Aanandhi,48,259591,False,0.637,0.355,0,-9.92,0,0.0245,0.586,0.0131,0.15,0.331,97.998,3,1
65581,0f6bizmLkduIHB3PAemEBn,Anuradha Paudwal;Udit Narayan,Tum Bin,Tumhare Siva,50,293760,False,0.466,0.62,5,-12.439,0,0.0503,0.0505,6.52e-05,0.0552,0.785,81.146,4,1
65582,5BOGGfhRkPzaHIoXKzD4Bb,Ilaiyaraaja;K. J. Yesudas,Sadma (Original Motion Picture Soundtrack),Surmayee Ankhiyon Mein - Happy Version,48,276000,False,0.616,0.375,6,-7.464,0,0.0254,0.52,0.0,0.0636,0.47,96.351,4,1
65583,1xDmRbSnfZMcj6KM8HBYiN,Vidyasagar;Shankar Mahadevan;Sujatha,Alli Thantha Vaanam (Original Motion Picture Soundtrack),Vaadi Vaadi Naattu Katta,49,265840,False,0.578,0.579,0,-9.922,1,0.151,0.0771,0.000524,0.0815,0.64,105.279,3,1
65584,2aNCrdzCbgFIkxs0qul8dT,Alka Yagnik;Sanjeev Chaturvedi,"Achyutam Keshavam by Alka Yagnik (From ""Achyutam Keshavam by Alka Yagnik - Zee Music Devotional"")","Achyutam Keshavam by Alka Yagnik (From ""Achyutam Keshavam by Alka Yagnik - Zee Music Devotional"")",49,270967,False,0.623,0.792,4,-2.937,1,0.0317,0.436,0.0,0.318,0.509,92.948,4,1
65585,2FasYCxo2yAPDnIkoRp7SS,Anuradha Paudwal;Kumar Sanu,Dil Hai Ke Manta Nahin,Dil Hai Ki Manta Nahin,50,372293,False,0.499,0.534,8,-9.081,1,0.0316,0.877,0.00282,0.195,0.717,117.524,4,1
65586,2Bespjwj6IhSFsJrMuvBDw,Vidyasagar;Madhu Balakrishnan,Abhiyum Naanum (Original Motion Picture Soundtrack),Moongil Vittu,48,75053,False,0.577,0.647,7,-5.773,1,0.0323,0.627,0.0,0.37,0.528,112.979,4,1
65587,2uw2ftfyS4yJLWiTtbxasE,Stray Kids,CIRCUS,CIRCUS,73,194440,False,0.767,0.809,5,-3.734,0,0.0958,0.0337,0.0,0.0353,0.69,97.958,4,1
65588,6g9Vd4z3JnVUiAIRwFlVCG,BTS,"BTS, THE BEST",Film out,62,216586,False,0.503,0.71,10,-6.382,1,0.085,0.297,0.0,0.329,0.293,81.932,4,1
65589,52d5NT69mkmr6WzvQJ9vHr,BTS,Wings,21st Century Girl,65,192596,False,0.716,0.906,2,-3.539,1,0.0719,0.00424,0.0,0.0547,0.763,101.029,4,1
65590,29SjtKzBoJDgyIBusHylIS,BTS,Dark & Wild,War of Hormone,65,265602,False,0.612,0.993,9,-1.895,1,0.24,0.116,0.0,0.307,0.488,98.004,4,1
65591,2StGyGUbGAeXiPXbkBvU4s,Yuvan Shankar Raja;Karthik;Ramya NSK,Arrambam (Original Motion Picture Soundtrack),En Fuse Pochu,48,282853,False,0.679,0.554,3,-7.078,0,0.0303,0.505,0.0,0.145,0.501,104.964,4,1
65592,07qrA1FxZpXy383wX3IDEb,BTS;Halsey,Proof,Boy With Luv (Feat. Halsey),69,229773,False,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947,4,1
